session_id,site1,site2,site3,site4,site5,site6,site7,site8,site9,site10,user_id
11274,3860,3872,2757,3852,3872,3860,2757,3860,3872,3860,207
11275,263,263,3860,2757,3848,3891,3891,3891,3977,3891,207
11276,3891,3891,3977,3891,1003,3859,155,1028,3848,838,207
11277,1206,3860,324,72,3852,4,5,7,84,17,207
11278,72,5,5,6,4,7,17,6,72,72,207
11279,5,5,84,4,5,72,84,44,6,17,207
11280,7,4,44,45,7,69,6,17,45,7,207
11281,6,7,7,7,6,7,7,7,6,6,207
11282,7,7,7,7,5,5,7,4,7,7,207
11283,17,72,17,72,84,4,5,44,17,72,207
11284,84,4,44,45,7,6,6,45,44,7,207
11285,6,7,7,7,7,7,7,7,7,7,207
11286,7,7,7,7,7,7,7,7,7,6,207
11287,45,7,7,7,7,7,7,6,7,5,207
11288,5,3866,5,3890,3866,3890,79,19,21,3866,207
11289,3890,8,3866,3866,19,3890,3866,21,8,4105,207
11290,3866,3890,3866,3866,3866,3866,3866,4096,7,7,207
11291,7,5,683,5,155,7,5,155,444,155,207
11292,155,683,3848,3848,1042,263,4054,3859,263,4055,207
11293,890,353,1178,676,155,676,838,1003,263,506,207
11294,444,3848,676,1014,3859,263,3859,3848,4054,3848,207
11295,155,3848,1014,3848,3848,1003,838,506,155,3848,207
11296,1028,838,1206,7,6,7,7,7,5,4,207
11297,17,7,4,84,72,5,5,7,4,17,207
11298,72,84,44,5,17,45,7,6,72,7,207
11299,6,84,44,4,45,7,6,7,7,5,207
11300,5,8,19,79,31,21,2596,19,21,8,207
11301,22,19,22,21,22,8,6,7,3914,22,207
11302,5,43,5,6,7,4085,610,21,1327,610,207
11303,6,8,8,22,4085,22,7,7,7,45,207
11304,5,7,7,7,5,17,4,7,5,4,207
11305,17,5,3903,232,5,3903,3987,3898,3987,3903,207
11306,3903,3903,3903,72,4,84,17,7,3987,3903,207
11307,3987,3903,5,5,5,4079,3858,3858,4118,8,207
11308,3973,3858,4063,4122,24,3973,4,4145,4136,4057,207
11309,86,80,3858,102,4127,24,3973,8,86,227,207
11310,3858,3858,3858,3858,3858,3858,3858,3858,3858,3858,207
11311,5,968,968,5,968,963,964,1459,963,964,207
11312,1459,964,963,5,964,5,963,968,964,43,207
11313,5,43,5,43,43,448,5,5,21,19,207
11314,5,448,4,6,4,23,4260,8,46,12,207
11315,46,6,46,41,370,6,17,6,41,6,207
11316,17,22,6,916,3400,5,5,66,111,36,207
11317,52,5,4091,36,66,111,4091,36,22,66,207
11318,52,6,3858,3858,3858,3858,3858,3858,3858,4092,207
11319,3898,3858,8,3858,3858,3858,3967,5,4,3967,207
11320,4011,4,5,3967,3967,52,52,52,36,36,207
11321,66,52,52,66,36,52,66,52,52,66,207
11322,66,52,66,52,52,66,36,66,111,36,207
11323,1079,1079,66,1079,1079,66,52,5,7,4,207
11324,17,72,84,44,5,17,6,72,44,45,207
11325,7,84,4,6,44,45,7,7,7,7,207
11326,7,5,7,72,17,84,4,5,5,4,207
11327,6,7,17,72,6,5,84,5,4,44,207
11328,17,72,84,45,7,4,6,44,17,69,207
11329,7,6,6,45,7,7,7,4,5,7,207
11330,7,72,17,84,4,5,5,6,4,7,207
11331,4,17,72,6,17,72,5,84,5,4,207
11332,17,44,72,84,7,4,6,17,45,7,207
11333,7,7,7,7,7,69,45,6,7,5,207
11334,7,4,4,7,5,7,72,17,84,5,207
11335,5,7,4,17,72,84,44,5,45,7,207
11336,6,17,84,72,4,44,45,6,7,7,207
11337,7,5,7,4,7,72,17,84,4,5,207
11338,5,7,4,17,72,84,44,5,6,45,207
11339,7,5,5,3873,3873,155,5,155,155,5,207
11340,155,3873,683,3848,3848,3859,890,3859,353,676,207
11341,444,676,3848,838,506,444,890,263,676,1178,207
11342,263,3848,3848,3848,155,17,838,1028,3848,263,207
11343,72,84,4,444,595,44,45,6,4,974,207
11344,117,990,7,154,1005,117,991,987,1004,79,207
11345,5,19,31,1004,21,1030,974,994,8,987,207
11346,1005,444,994,31,155,8,31,7,72,17,207
11347,84,5,5,6,4,7,17,6,72,5,207
11348,84,5,4,44,7,84,4,72,17,7,207
11349,45,44,7,4,45,7,6,5,84,7,207
11350,72,17,4,69,5,5,4,7,17,72,207
11351,7,17,72,84,44,5,4,7,45,4,207
11352,84,72,17,44,2,7,6,45,2,7,207
11353,6,6,48,7,7,48,6,7,3340,4029,207
11354,4247,4029,4029,5,5,5,66,111,36,52,207
11355,52,66,36,7,7,7,6,7,5,5,207
11356,3984,7,610,1774,4298,747,3984,4,17,3984,207
11357,5,4280,3984,5,3951,1774,610,747,6,27,207
11358,1774,4,6,3951,206,268,908,27,17,17,207
11359,2607,3951,5,17,7,5,229,368,225,138,207
11360,138,225,31,8,19,225,130,79,8,21,207
11361,138,31,244,208,22,8,138,22,24,7,207
11362,229,208,24,138,8,225,229,225,8,225,207
11363,280,19,208,21,225,31,138,229,8,138,207
11364,8,5,4021,7,4021,22,4021,4395,5,5,207
11365,229,138,368,225,8,31,8,208,19,130,207
11366,21,22,5,229,225,8,138,34,225,8,207
11367,31,21,19,8,22,22,8,229,225,450,207
11368,5,22,4073,1222,4073,4165,4165,7,5,188,207
11369,175,8,172,392,169,320,4290,155,175,5,207
11370,5,521,5,3951,5,610,1774,3951,6,17,207
11371,5,6,17,4184,5,5,5,5,4419,5,207
11372,521,5,6,7,7,7,7,4,7,72,207
11373,17,4,5,4,5,4,6,7,17,72,207
11374,6,5,5,4,84,17,4,7,44,72,207
11375,84,44,45,6,7,17,45,69,320,7,207
11376,7,6,7,7,7,7,7,75,48,7,207
11377,5,48,6,75,7,4,84,17,4,7,207
11378,72,5,5,6,4,7,17,6,72,5,207
11379,5,84,5,4,17,72,44,84,7,4,207
11380,7,45,44,7,17,45,6,7,6,7,207
11381,4,5,84,17,72,7,5,66,5,7,207
11382,52,36,111,69,5,5,5,5,3952,24,207
11383,1266,79,1050,216,31,19,21,3952,4,31,207
11384,1104,8,1050,120,22,3952,21,1266,216,8,207
11385,120,22,19,3952,3952,216,4,8,22,22,207
11386,22,22,4,5,5,5,2673,159,2815,4,207
11387,2673,5,761,19,374,1717,342,159,21,4400,207
11388,24,4128,34,4083,2854,1789,4033,49,238,4191,207
11389,3968,4215,8,3983,4238,4371,4315,4259,238,4045,207
11390,4128,1789,2673,4083,23,4033,46,1374,4033,3968,207
11391,4045,2673,238,41,1124,8,22,41,8,4369,207
11392,1124,4164,4234,3920,3920,3968,3920,186,370,6,207
11393,194,17,6,370,2673,4341,152,6,49,2673,207
11394,1717,328,5,159,17,342,4,2673,21,49,207
11395,34,4045,6,370,19,8,4164,1252,2673,8,207
11396,49,22,4231,57,22,49,3920,23,3920,8,207
11397,23,3920,5,3895,3911,3911,3895,8,682,682,207
11398,3911,3911,3911,3911,1933,3895,1266,5,216,17,207
11399,6,46,5,159,1933,216,682,21,1266,4193,207
11400,4214,23,3911,4375,3895,2398,3895,49,4,8,207
11401,3895,682,3895,5,682,5,46,3895,41,3861,207
11402,3861,3861,3861,3861,3861,3861,3861,3861,3861,3861,207
11403,3861,3861,3861,3861,3861,3861,3861,3861,3861,3861,207
11404,3861,3861,3861,3861,3861,3861,3861,3861,3861,3861,207
11405,3861,3895,5,49,5,7,4,17,72,84,207
11406,44,45,7,7,84,44,45,4,5,7,207
11407,72,84,4,17,5,5,7,4,17,72,207
11408,72,7,4,5,17,4276,4325,84,44,17,207
11409,45,7,6,72,84,4,44,45,6,7,207
11410,5,5,683,155,5,155,155,155,683,3859,207
11411,3848,890,1178,353,3848,838,1014,676,3848,506,207
11412,838,155,263,3848,506,1014,263,3848,263,263,207
11413,444,263,263,1003,3848,1003,444,676,263,1014,207
11414,3848,3848,155,3848,838,3859,1028,1206,3848,444,207
11415,117,974,990,154,595,31,991,1002,117,984,207
11416,987,1004,1002,991,974,1004,31,991,79,994,207
11417,21,8,1005,994,31,444,984,1005,1030,987,207
11418,8,1002,456,456,974,155,456,984,22,22,207
11419,3851,1011,991,1005,622,31,991,1005,1032,8,207
11420,31,1032,1032,19,1252,31,991,21,1015,8,207
11421,117,154,1015,3851,3851,22,1015,1015,3851,1015,207
11422,3851,1015,3851,1015,3851,1015,3851,3851,1015,3851,207
11423,1015,3851,1015,968,1015,3851,3851,968,1015,1459,207
11424,965,964,968,7,5,394,966,963,964,965,207
11425,966,963,963,964,968,3851,1015,3851,1015,1015,207
11426,3851,1015,3851,964,991,1032,964,963,966,965,207
11427,968,3851,1015,3851,1015,3851,1015,3851,1015,1015,207
11428,3851,3851,1015,3851,3851,1015,1015,3851,1015,3851,207
11429,1015,3851,1015,3851,3851,1015,3851,1015,1015,3851,207
11430,1015,3851,1015,3851,1015,3851,19,31,1015,1252,207
11431,21,3851,8,154,7,963,964,966,965,965,207
11432,964,963,968,966,965,966,968,963,964,964,207
11433,968,963,966,965,963,966,965,968,964,966,207
11434,965,963,964,966,968,963,964,965,966,968,207
11435,963,965,964,965,966,968,963,964,965,965,207
11436,966,22,963,968,964,966,965,965,965,968,207
11437,964,963,966,965,966,22,1015,3851,1015,3851,207
11438,1015,3851,1015,3851,1015,3851,1015,3851,3851,1015,207
11439,3851,3851,1015,3851,1015,3851,1015,3851,1015,3851,207
11440,1015,3851,1015,1015,3851,1015,3851,1015,3851,966,207
11441,1015,3851,1015,3851,1015,3851,3851,1015,5,17,207
11442,5,101,17,5,23,70,46,258,787,41,207
11443,23,64,346,41,70,114,23,46,114,4,207
11444,70,64,41,23,6,23,6,6,70,70,207
11445,23,70,258,6,23,70,258,70,258,70,207
11446,258,70,70,41,41,70,41,258,70,41,207
11447,41,70,41,258,70,258,258,258,41,258,207
11448,258,258,70,258,70,41,258,70,7,963,207
11449,966,965,964,968,6,5,7,5,118,391,207
11450,21,19,8,118,6,391,6,4422,265,1305,207
11451,265,1305,974,5,984,21,987,991,154,117,207
11452,990,19,974,984,994,8,994,8,22,31,207
11453,155,984,974,31,1032,991,1137,1015,595,117,207
11454,3050,987,8,19,1252,3067,2995,3087,1137,21,207
11455,117,8,8,3050,2995,117,1011,8,22,117,207
11456,313,8,984,117,1015,22,1137,7,595,1137,207
11457,1015,1137,1015,313,1015,1137,1137,1015,117,155,207
11458,117,404,1137,595,1015,1137,1015,117,117,2992,207
11459,117,2992,117,117,3087,3050,3067,2995,2995,3067,207
11460,3087,3050,117,2995,3067,3087,3050,3593,117,4204,207
11461,155,117,155,117,117,155,1137,1015,2992,1137,207
11462,1015,595,117,3144,1137,117,155,1015,117,3144,207
11463,117,155,117,117,4294,1587,4342,4228,4376,3144,207
11464,4396,4326,2992,117,4318,4249,4366,3144,117,4310,207
11465,117,155,5,5,36,66,52,2992,968,968,207
11466,5,17,966,965,968,964,963,394,964,963,207
11467,968,1137,1015,117,1137,3050,2995,3067,3087,1137,207
11468,21,8,22,1252,19,117,117,22,8,8,207
11469,117,622,8,31,22,117,154,7,8,154,207
11470,117,117,117,17,155,963,966,968,964,965,207
11471,963,964,968,966,965,965,964,966,963,968,207
11472,964,965,968,963,966,963,965,964,966,963,207
11473,968,964,965,966,963,966,965,963,968,964,207
11474,965,966,43,5,43,1137,1015,991,19,987,207
11475,21,8,705,991,8,705,1030,22,1392,1392,207
11476,8,1137,117,987,8,622,21,1137,19,1015,207
11477,1137,622,1137,21,1015,19,8,8,8,31,207
11478,8,8,31,22,8,8,22,22,8,22,207
11479,22,8,22,22,5,7,5,5,244,244,207
11480,130,4181,280,4084,4084,244,130,244,4041,130,207
11481,24,244,280,4041,130,280,79,6,8,120,207
11482,19,21,49,22,6,17,8,34,244,1196,207
11483,120,49,8,6,21,19,244,244,3932,244,207
11484,4301,43,5,244,8,19,21,120,49,8,207
11485,22,22,244,17,6,244,4050,34,4050,41,207
11486,46,23,22,8,49,120,21,6,19,5,207
11487,22,43,5,6,5,3894,280,3913,1593,3894,207
11488,1593,3894,3585,244,3913,4101,34,280,1196,4101,207
11489,229,3913,4036,3894,761,34,4036,24,24,24,207
11490,280,1196,4036,3913,21,19,8,120,8,244,207
11491,49,7,3913,6,34,4015,3894,22,8,4015,207
11492,197,34,1196,4015,8,49,19,21,3913,3894,207
11493,6,4074,4089,34,22,3913,280,4074,1196,34,207
11494,19,120,8,49,21,244,4106,244,6,22,207
11495,121,4106,1196,244,34,121,1239,8,120,21,207
11496,49,22,6,19,4317,244,121,254,34,3585,207
11497,5,4170,171,130,244,130,171,34,1196,121,207
11498,158,24,8,19,280,3585,21,120,6,130,207
11499,8,3585,4312,244,301,244,1196,121,34,301,207
11500,19,8,21,120,49,8,3585,244,171,22,207
11501,34,1196,34,21,8,19,8,130,1196,34,207
11502,244,4410,34,120,8,19,21,49,1196,34,207
11503,4314,244,34,55,19,21,120,49,8,244,207
11504,3585,171,4114,34,1196,7,19,6,8,21,207
11505,34,1196,55,4114,8,120,49,19,21,244,207
11506,3585,22,244,3585,6,22,244,4415,6,34,207
11507,1196,1216,1393,1324,1332,22,6,19,21,120,207
11508,49,8,8,244,4355,34,1196,254,21,49,207
11509,8,19,22,120,244,4289,34,55,1196,21,207
11510,8,19,8,120,49,4047,244,6,55,1196,207
11511,34,22,125,8,34,8,21,19,49,120,207
11512,22,6,244,3894,394,3585,280,3926,3885,280,207
11513,8,3898,162,3926,1196,34,8,3898,3885,55,207
11514,21,244,6,19,21,62,1196,171,49,3585,207
11515,8,120,34,3885,22,8,22,19,8,22,207
11516,244,34,4269,244,194,4019,34,244,1691,244,207
11517,4130,34,244,4271,280,244,4172,4172,22,244,207
11518,4286,4270,34,244,4416,34,244,4251,55,34,207
11519,34,4115,244,34,3885,8,1196,55,4115,3898,207
11520,3885,8,19,21,55,3585,244,171,120,49,207
11521,8,244,21,6,22,19,254,1196,34,4027,207
11522,8,171,6,17,4027,34,1196,3885,4027,8,207
11523,34,3885,3885,49,19,21,120,6,8,6,207
11524,244,6,244,4035,244,34,1196,34,4035,120,207
11525,21,49,19,8,8,244,4104,1196,244,4104,207
11526,34,8,22,49,19,21,120,22,3585,171,207
11527,4112,244,171,1196,22,19,6,8,1338,34,207
11528,21,3869,4112,8,19,21,49,8,3932,120,207
11529,244,3869,22,3932,34,1196,3932,22,19,21,207
11530,120,49,4100,8,244,1196,4100,3869,34,19,207
11531,8,21,120,49,244,34,4311,1196,1338,8,207
11532,22,19,21,244,49,8,4019,120,34,1196,207
11533,4019,21,8,19,120,49,8,244,4129,3869,207
11534,1196,4129,34,21,120,19,22,8,49,244,207
11535,8,4246,34,1196,8,244,4053,120,21,19,207
11536,49,4053,34,1338,1196,55,6,55,34,4053,207
11537,4154,244,244,4154,1196,34,3585,171,55,34,207
11538,1196,21,8,22,19,6,49,22,120,8,207
11539,244,4120,4120,34,1196,21,19,8,120,49,207
11540,8,244,244,34,1196,4050,55,244,4143,4143,207
11541,34,1196,21,120,8,244,22,19,49,4149,207
11542,1196,4149,244,34,55,244,171,3926,3585,1196,207
11543,171,34,22,3926,6,789,21,8,19,8,207
11544,21,120,49,8,19,244,34,4411,789,1196,207
11545,120,49,8,21,22,19,34,4254,244,198,207
11546,1196,55,120,8,21,49,19,244,22,1196,207
11547,34,171,3585,6,19,789,21,8,8,55,207
11548,7,244,3926,3926,244,1196,789,55,34,244,207
11549,19,789,55,34,8,49,120,171,3585,1196,207
11550,6,21,34,244,55,8,19,1196,21,4035,207
11551,34,789,34,8,21,120,49,244,22,8,207
11552,19,34,4058,244,1196,789,8,19,6,244,207
11553,21,120,49,244,1196,34,317,789,22,49,207
11554,120,8,244,6,21,19,4065,22,244,34,207
11555,789,1196,34,244,49,120,22,8,21,19,207
11556,244,4148,34,1196,789,4148,34,120,21,19,207
11557,8,49,244,55,4135,3585,21,22,19,8,207
11558,789,4135,1196,171,34,6,22,19,21,8,207
11559,120,49,4003,244,4003,34,1196,789,19,21,207
11560,49,8,6,5,244,171,789,6,3585,8,207
11561,19,34,1196,21,8,5,34,171,6,22,207
11562,1196,244,3585,34,8,19,171,789,21,8,207
11563,244,31,34,1196,171,6,789,22,3585,19,207
11564,8,244,21,34,171,171,3585,8,6,22,207
11565,19,3585,34,1196,130,21,171,244,1196,34,207
11566,3585,562,171,171,2155,34,19,21,8,1055,207
11567,22,1055,5,3865,24,1055,5,3865,4161,3865,207
11568,4161,4,3865,4309,6,5,244,3865,244,4331,207
11569,244,244,4387,244,3831,244,4303,244,4003,244,207
11570,244,4041,4362,244,244,4288,4210,244,4359,244,207
11571,301,244,4130,451,3585,394,3894,244,451,34,207
11572,1410,3885,3894,280,4206,1071,3898,1071,3898,34,207
11573,451,789,1196,3885,8,3865,3865,3865,3865,3865,207
11574,3865,3865,3865,3865,3865,3865,3865,3865,3865,3865,207
11575,3865,3865,4001,4001,7,4001,4001,244,4150,7,207
11576,4150,34,1196,909,732,430,909,430,19,21,207
11577,120,49,8,31,244,34,22,6,55,1196,207
11578,4065,244,34,22,21,19,8,8,49,120,207
11579,55,244,4046,1196,34,789,8,19,120,21,207
11580,49,8,244,244,4390,34,1196,789,8,19,207
11581,49,21,120,789,4330,34,22,244,1196,21,207
11582,8,19,49,120,8,244,4138,34,1196,789,207
11583,4138,6,21,19,8,8,120,49,22,6,207
11584,34,1338,4152,244,789,1196,4152,19,8,120,207
11585,49,21,4087,244,6,34,22,4087,1338,789,207
11586,1196,49,120,19,21,8,1338,4046,1196,34,207
11587,22,6,244,34,789,4046,120,49,21,6,207
11588,8,19,4160,8,244,4160,34,1196,789,22,207
11589,19,8,120,49,21,244,7,6,4065,244,207
11590,34,1196,789,19,8,120,21,6,49,244,207
11591,34,4340,789,1196,244,21,22,19,8,49,207
11592,120,8,244,244,3932,1338,34,1196,789,19,207
11593,21,120,49,6,8,8,4047,244,4047,1196,207
11594,34,789,21,49,120,6,8,19,22,8,207
11595,244,4151,55,4151,1196,34,789,49,120,8,207
11596,19,21,8,6,4058,244,55,34,244,4058,207
11597,1196,789,21,22,19,8,120,49,244,8,207
11598,789,1196,34,4385,49,21,8,120,6,19,207
11599,244,322,34,1196,789,322,34,8,19,22,207
11600,49,120,21,8,4146,244,789,6,322,4146,207
11601,1196,34,19,8,22,21,120,49,8,4167,207
11602,244,34,4167,1196,789,8,6,21,19,49,207
11603,120,8,244,615,615,34,1196,789,22,19,207
11604,21,49,8,6,34,789,4223,49,21,8,207
11605,19,8,7,5,6,22,17,72,4,84,207
11606,7,5,5,5,52,66,36,5,52,66,207
11607,36,5,5,5,5,4,7,17,72,84,207
11608,44,5,45,7,7,45,5,44,84,17,207
11609,4,84,72,7,5,5,5,31,19,8,207
11610,79,21,2596,31,8,21,19,22,22,21,207
11611,8,19,31,3914,22,4,963,968,4,964,207
11612,4,963,968,5,963,968,964,964,963,963,207
11613,968,964,968,964,963,964,964,968,963,968,207
11614,965,966,963,965,965,966,968,963,964,965,207
11615,964,965,966,966,965,963,965,965,965,968,207
11616,966,965,963,964,966,965,968,963,963,964,207
11617,965,966,968,1024,1023,1024,1023,968,1023,1024,207
11618,965,966,966,964,965,964,1024,1023,1023,963,207
11619,966,963,963,964,963,966,965,966,968,964,207
11620,963,965,968,963,964,966,963,965,968,964,207
11621,963,966,965,963,964,968,966,965,963,965,207
11622,966,965,966,966,966,968,965,964,963,965,207
11623,964,968,963,966,966,968,964,965,964,963,207
11624,965,966,966,963,966,963,964,968,964,963,207
11625,963,964,964,973,963,964,972,973,972,973,207
11626,972,968,1122,1061,1039,1073,1073,1122,1061,964,207
11627,1039,963,973,972,1122,1039,1073,968,963,1061,207
11628,4,1122,1061,1039,963,964,1122,1073,1061,1061,207
11629,968,1039,1039,1061,1061,1122,968,1039,1073,1122,207
11630,1039,1073,968,1061,963,1122,1073,968,1061,1039,207
11631,1122,1073,1039,1122,968,1061,1061,1122,968,1039,207
11632,1061,1122,1061,1122,968,972,1073,1039,1073,1122,207
11633,1039,1061,1122,1073,963,964,1039,1073,1122,1061,207
11634,968,1024,964,1023,968,966,965,963,1023,1024,207
11635,964,963,968,965,966,1023,1024,964,964,963,207
11636,964,1023,1024,964,964,968,1024,963,1023,963,207
11637,1024,1023,964,1023,1024,968,964,972,973,963,207
11638,968,964,973,963,972,963,973,963,972,968,207
11639,964,1039,1122,1073,1073,973,4,963,972,963,207
11640,965,966,968,1073,1061,1122,1039,964,4,963,207
11641,964,963,963,964,964,964,968,4,5,5,207
11642,963,280,435,130,138,3928,130,435,121,55,207
11643,34,19,8,21,8,120,130,6,31,31,207
11644,6,1391,17,1391,130,22,55,17,3928,34,207
11645,435,19,8,31,21,55,121,34,31,8,207
11646,130,55,130,280,3928,22,435,21,8,6,207
11647,19,121,31,8,130,3928,21,130,761,121,207
11648,34,435,8,19,31,435,8,435,3928,435,207
11649,34,8,3928,6,31,435,8,21,435,19,207
11650,435,34,21,8,19,435,34,22,34,435,207
11651,5,3880,5,6,4242,4194,1118,4388,3880,1050,207
11652,1080,3880,1050,1080,1598,4252,1080,3880,3880,1118,207
11653,1080,1080,4,3834,4347,4,5,3880,1118,1080,207
11654,3880,1080,1598,3880,1118,1080,3880,1080,3880,1118,207
11655,1080,3880,1080,1080,1118,3880,1080,5,683,5,207
11656,155,5,5,5,5,43,5,43,5,5,207
11657,5,5,5,3974,5,8,4070,3974,4070,4070,207
11658,3974,5,3974,8,5,8,5,6,3949,6,207
11659,4292,3998,4211,4262,3997,4212,5,4163,6,19,207
11660,3949,4163,4162,21,79,31,3998,4102,3997,159,207
11661,5,5,1215,1329,1072,1093,1115,1426,1093,1072,207
11662,1115,8,79,21,19,1093,8,3949,3998,5,207
11663,4162,4,232,3998,204,3997,191,185,473,3949,207
11664,4102,8,1126,1215,1072,3949,4197,157,157,6,207
11665,17,49,6,17,1072,1115,1093,24,1431,1115,207
11666,1093,1093,467,1115,1093,1093,1231,1256,1231,1093,207
11667,467,1256,467,1093,1256,1093,1256,467,467,1093,207
11668,1256,1256,1093,467,1231,5,5,3883,121,1354,207
11669,1354,3883,2637,1354,121,3776,34,1354,2637,4009,207
11670,3883,3723,31,4009,251,1354,34,6,3883,34,207
11671,2637,3883,2637,1252,34,1667,912,49,22,3941,207
11672,17,22,17,3941,1354,3883,3883,2637,4009,3883,207
11673,121,31,3723,3776,8,34,34,3883,3941,1354,207
11674,2637,3723,22,3883,1354,6,1252,2637,2,5,207
11675,4408,5,4098,4098,6,4402,5,5,4,4,207
11676,7,72,84,44,5,45,7,5,7,84,207
11677,44,45,7,5,4,84,72,7,968,17,207
11678,968,7,5,965,966,964,963,968,966,963,207
11679,964,965,963,968,965,966,964,964,963,966,207
11680,964,968,965,964,965,966,963,965,964,963,207
11681,968,966,965,966,964,963,968,966,966,965,207
11682,963,968,966,972,965,966,968,964,973,963,207
11683,973,972,973,972,965,966,968,968,1073,1039,207
11684,973,964,963,972,968,1061,1122,1039,1122,4,207
11685,968,1122,963,1073,1061,1039,1122,1039,4080,1055,207
11686,1122,1061,1122,1039,1061,1055,1073,963,4080,1039,207
11687,1122,1061,1055,963,968,1122,1073,1061,1039,1039,207
11688,1073,1073,968,963,1061,1039,1122,1061,1122,1039,207
11689,1039,1061,968,1055,1073,1122,963,1039,1740,1122,207
11690,1073,1740,968,963,1073,1061,1039,1061,1122,1061,207
11691,247,1073,1122,1073,1122,1039,968,963,1061,247,207
11692,4,1122,1039,1073,4,968,963,1061,1039,1061,207
11693,1039,1061,1122,1073,1061,1122,4,1055,968,963,207
11694,1073,1039,1061,1073,1122,1122,1039,4,1055,968,207
11695,1122,963,1061,1039,1073,1039,1061,1061,963,968,207
11696,1039,1122,1073,4,1061,1039,1122,1039,1122,1061,207
11697,964,4,963,1073,963,966,965,968,964,963,207
11698,964,965,966,968,965,966,966,966,965,968,207
11699,964,963,965,966,963,968,965,966,966,968,207
11700,964,963,966,965,963,968,966,964,965,963,207
11701,966,963,965,965,966,968,963,964,963,966,207
11702,965,964,966,965,965,966,963,963,966,968,207
11703,966,964,963,965,965,964,963,963,966,968,207
11704,966,965,964,968,963,966,965,963,964,966,207
11705,968,966,963,964,965,966,965,966,968,963,207
11706,964,966,963,963,968,966,964,965,963,972,207
11707,968,973,964,1039,973,963,972,968,1073,1061,207
11708,1039,4,1122,1073,1061,1039,1122,1061,1122,1073,207
11709,1039,968,968,1073,1061,1122,1039,1055,965,966,207
11710,972,973,964,963,1061,1073,1073,1061,1023,966,207
11711,963,1024,968,964,1122,965,1039,966,965,964,207
11712,963,1023,1024,968,965,964,1024,1023,968,963,207
11713,1023,1024,963,964,968,963,964,966,965,963,207
11714,964,1023,1024,1023,1024,963,964,964,1024,1023,207
11715,963,964,1023,963,1024,963,964,1023,1024,964,207
11716,1023,1024,963,964,968,966,963,964,973,972,207
11717,965,973,972,963,964,968,972,1023,972,963,207
11718,968,1039,1061,1122,1024,964,1039,973,972,1061,207
11719,963,4,1073,968,1039,1055,1024,1023,1039,1122,207
11720,963,1061,964,1024,1073,1039,1122,964,963,1024,207
11721,1023,964,1039,963,1122,1024,1073,1061,972,963,207
11722,1039,1023,1024,966,1061,973,964,964,968,1073,207
11723,1061,1039,1122,963,968,963,964,968,963,1023,207
11724,1023,972,973,965,966,965,966,968,1024,963,207
11725,964,1023,963,1023,963,964,968,5,968,964,207
11726,963,965,966,968,964,963,965,966,968,5,207
11727,964,963,965,966,963,966,964,968,964,963,207
11728,964,963,965,963,968,966,964,968,966,965,207
11729,963,964,965,966,966,965,964,963,966,964,207
11730,965,963,968,965,964,963,966,964,963,1023,207
11731,1024,1023,963,1024,1023,1024,1024,1023,1023,1023,207
11732,965,966,963,1024,963,963,968,973,972,964,207
11733,973,972,972,973,963,972,1073,1039,1061,1122,207
11734,973,964,972,1039,963,1061,1122,968,4,1073,207
11735,964,973,963,968,4,1073,1039,1061,1039,968,207
11736,1039,1122,1061,1073,1122,1039,1073,1061,1073,1061,207
11737,963,1023,1073,1039,968,1061,1039,1122,972,968,207
11738,1023,963,1122,968,1073,1039,1061,1122,1073,1061,207
11739,1061,963,964,968,1122,1039,1073,1122,1024,963,207
11740,968,1039,1061,964,1024,1122,1073,1073,1024,1023,207
11741,963,968,1122,1073,1039,1061,1061,1039,1073,1073,207
11742,968,963,1061,1122,1039,1039,1061,1122,1023,968,207
11743,1061,1122,1073,1039,1061,1073,1122,1039,1122,1039,207
11744,1122,968,1039,963,1073,1061,1039,1073,1122,964,207
11745,1023,1073,1061,1122,1039,963,968,1073,963,964,207
11746,1122,968,1039,1061,1023,1024,1023,1024,1023,1024,207
11747,964,963,1023,1024,964,963,968,1024,1023,1023,207
11748,963,964,1024,1024,968,963,964,1023,1023,968,207
11749,963,1023,964,1024,5,968,968,963,965,964,207
11750,5,968,966,963,966,964,965,964,963,963,207
11751,964,965,966,968,964,963,965,966,968,965,207
11752,966,966,965,968,966,963,964,966,965,963,207
11753,964,968,963,964,965,966,968,965,966,965,207
11754,966,964,965,966,964,963,964,968,966,963,207
11755,965,963,965,963,966,963,964,965,966,963,207
11756,964,964,963,965,966,968,963,964,1024,1023,207
11757,963,1024,1023,1023,1024,1023,965,966,1024,963,207
11758,964,964,1024,1023,964,963,1024,1023,963,1023,207
11759,1023,963,968,1024,1023,968,963,964,1024,1023,207
11760,963,968,1023,968,964,963,1024,1023,1023,1024,207
11761,1023,963,964,1024,964,1024,964,964,963,1023,207
11762,963,1023,968,1024,964,1024,1023,964,963,968,207
11763,1023,964,966,965,963,1024,966,965,964,1024,207
11764,965,963,1023,1024,966,966,963,1023,965,964,207
11765,963,968,965,964,966,966,973,964,968,966,207
11766,972,965,963,964,963,973,972,973,972,972,207
11767,973,972,1039,1061,1122,1073,973,964,968,963,207
11768,1122,1061,1073,1039,4,965,1039,1122,964,1073,207
11769,4,968,972,1061,973,1122,1073,1039,963,968,207
11770,964,966,965,1061,1024,1023,963,964,1023,1024,207
11771,963,1023,965,966,968,972,964,973,1024,964,207
